year_month,brand,avg_review_rating,total_reviews
2012-11,Elegance Silver,5.0,1
2012-11,ShoppeWatch,5.0,2
2012-11,Schylling,5.0,1
2012-11,Marc by Marc Jacobs,5.0,1
2012-11,Timberland,5.0,1
2012-11,Croakies,5.0,2
2012-11,Private Label,5.0,3
2012-11,Blue Q,5.0,1
2012-11,Tinsley Transfers,5.0,1
2012-11,Hello Kitty,5.0,1
2012-11,KAVU,5.0,1
2012-11,Tissot,5.0,1
2012-11,imixlot,5.0,1
2012-11,Enchantmints,5.0,1
2012-11,Generic,5.0,1
2012-11,Red Jays Co.,5.0,1
2012-11,SK Hat shop,5.0,1
2012-11,Sofishie,5.0,1
2012-11,BF Systems,5.0,3
2012-11,Star Wars,5.0,1
2012-11,Olympia,5.0,3
2012-11,GirlPROPS,5.0,1
2012-11,Ricardo Beverly Hills,5.0,1
2012-11,Hasbro,5.0,1
2012-11,Nautica,5.0,3
2012-11,ShedRain,5.0,1
2012-11,San Diego Hat Company,5.0,1
2012-11,Everest,5.0,1
2012-11,Fullness,5.0,1
2012-11,Luxury Collections,5.0,1
2012-11,The Sak,5.0,3
2012-11,Fiebing,5.0,1
2012-11,Luminox,5.0,1
2012-11,Under Armour,5.0,1
2012-11,Marshall,5.0,1
2012-11,Diplomat,5.0,3
2012-11,Texcyngoods,5.0,1
2012-11,Hudson Baby,5.0,1
2012-11,No Brand,5.0,1
2012-11,Lenox,5.0,1
2012-11,Male Power,5.0,1
2012-11,King Jewelry,5.0,2
2012-11,PEET,5.0,1
2012-11,Gold Toe,5.0,2
2012-11,Blitz USA,5.0,1
2012-11,Fruit of the Loom,5.0,2
2012-11,American Tourister,5.0,4
2012-11,ESS,5.0,1
2012-11,Eagle Creek,4.8,5
2012-11,Carhartt,4.79,14
2012-11,JanSport,4.75,4
2012-11,Angelina,4.75,4
2012-11,Chef Works,4.75,4
2012-11,boxed-gifts,4.71,7
2012-11,Tommy Hilfiger,4.71,7
2012-11,Skagen,4.67,3
2012-11,Sloggers,4.67,6
2012-11,Dickies,4.67,6
2012-11,SODIAL,4.67,3
2012-11,DM Merchandising,4.67,9
2012-11,Marshal,4.6,5
2012-11,Casio,4.57,54
2012-11,Ray-Ban,4.57,7
2012-11,Green Toys,4.57,7
2012-11,DG Eyewear,4.5,2
2012-11,Elegant Moments,4.5,2
2012-11,Storus Corporation,4.5,2
2012-11,Original Looks,4.5,2
2012-11,Minecraft,4.5,2
2012-11,Luvable Friends,4.5,2
2012-11,Sara Lee,4.5,2
2012-11,Gift Warehouse,4.5,2
2012-11,Traveler&#39;s Choice,4.5,2
2012-11,Hunnt,4.5,2
2012-11,Greatlookz,4.5,2
2012-11,Dreamgirl,4.5,4
2012-11,HOBO,4.5,2
2012-11,180s,4.5,2
2012-11,Rene Rofe,4.5,2
2012-11,Michael Kors,4.5,4
2012-11,Dangerous Threads,4.5,2
2012-11,SODIAL(TM),4.5,2
2012-11,Shagwear,4.5,2
2012-11,MG,4.5,6
2012-11,Speedo,4.5,2
2012-11,JewelrieShop,4.4,10
2012-11,1928 Jewelry,4.4,5
2012-11,SilverBin,4.4,5
2012-11,elope,4.36,14
2012-11,California Costumes,4.35,17
2012-11,cool2day,4.33,3
2012-11,Bearpaw,4.33,3
2012-11,AmeriBag,4.33,3
2012-11,Unknown,4.33,6
2012-11,Oakley,4.33,3
2012-11,Seiko,4.33,9
2012-11,Not Mapped,4.29,3641
2012-11,Geneva,4.25,12
2012-11,Allegra K,4.25,4
2012-11,Rhode Island Novelty,4.25,8
2012-11,Timex,4.24,34
2012-11,Invicta,4.24,21
2012-11,Rubie&#39;s Costume Co,4.23,26
2012-11,Totes,4.2,5
2012-11,Fun World Costumes,4.2,5
2012-11,Leg Avenue,4.19,21
2012-11,Citizen,4.17,6
2012-11,Invisibelt,4.0,1
2012-11,Global Vision Eyewear,4.0,1
2012-11,Jade Onlines,4.0,1
2012-11,"US Acrylic, LLC",4.0,2
2012-11,Flashing Panda,4.0,1
2012-11,Disney,4.0,2
2012-11,Jewelry King,4.0,2
2012-11,DARQUE,4.0,4
2012-11,Suunto,4.0,1
2012-11,SE,4.0,7
2012-11,MyEyeglassCase,4.0,3
2012-11,MJ Boutique,4.0,1
2012-11,FindingKing,4.0,1
2012-11,Scarecrow,4.0,1
2012-11,Baggallini,4.0,2
2012-11,Peacock Jewelry,4.0,1
2012-11,Samsonite,4.0,6
2012-11,Seleny,4.0,1
2012-11,Miss Oops,4.0,2
2012-11,Foot Traffic,4.0,3
2012-11,Superfeet,4.0,3
2012-11,Kipling,4.0,1
2012-11,Angelina Hosiery,4.0,3
2012-11,Hollywood Mirror,4.0,1
2012-11,Beadaholique,4.0,1
2012-11,Elope,4.0,1
2012-11,Dansko,4.0,2
2012-11,Level 33,4.0,1
2012-11,Buxton,4.0,5
2012-11,Nathan,4.0,1
2012-11,Levi&#39;s,4.0,3
2012-11,Bolle,4.0,1
2012-11,Riot Threads,4.0,2
2012-11,Rothco,4.0,12
2012-11,Lewis N. Clark,4.0,2
2012-11,Hadley Roma,4.0,1
2012-11,Coobie,4.0,2
2012-11,H2W,4.0,7
2012-11,ISOTONER,4.0,3
2012-11,NYfashion101,4.0,1
2012-11,TrendsBlue,4.0,1
2012-11,Dockers,4.0,2
2012-11,K. Bell Socks,4.0,1
2012-11,Stuhrling Original,4.0,4
2012-11,Vera Bradley,4.0,2
2012-11,Marvel&#39;s Wolverine Origins,4.0,1
2012-11,Amazon Curated Collection,4.0,1
2012-11,Come 2 Buy,4.0,1
2012-11,Para-Cord,4.0,3
2012-11,Platube,4.0,1
2012-11,SACAS,3.67,3
2012-11,Columbia,3.67,3
2012-11,Master Lock,3.67,3
2012-11,Forum Novelties,3.63,8
2012-11,Luxury Divas,3.63,8
2012-11,Hanes,3.6,5
2012-11,Mundi,3.5,2
2012-11,Alex Toys,3.5,2
2012-11,Magic,3.5,2
2012-11,Foot Petals,3.5,4
2012-11,4SGM,3.5,2
2012-11,fun,3.5,2
2012-11,SmallToys,3.5,2
2012-11,It&#39;s You Babe,3.5,2
2012-11,Spwatches,3.5,2
2012-11,Toogoo,3.5,2
2012-11,Fun Express,3.4,5
2012-11,Disguise Costumes,3.33,3
2012-11,XOXO,3.33,6
2012-11,GGI INTERNATIONAL,3.27,11
2012-11,adidas,3.0,2
2012-11,Sefon,3.0,1
2012-11,Accoutrements,3.0,1
2012-11,X-Loop,3.0,1
2012-11,Wigwam,3.0,2
2012-11,ShedRain Umbrellas,3.0,1
2012-11,Paper Magic,3.0,1
2012-11,iSonic,3.0,2
2012-11,Chic &amp; Cozy,3.0,1
2012-11,Franco,3.0,2
2012-11,Century Novelty,3.0,1
2012-11,Jacobson Hat Company,3.0,1
2012-11,BodyJ4You - Gauges Kit,3.0,1
2012-11,Little Adventures,3.0,1
2012-11,Anne Klein,3.0,2
2012-11,Headsweats,3.0,1
2012-11,Bonamart,3.0,2
2012-11,Apparel Force,3.0,1
2012-11,Kenneth Cole REACTION,3.0,3
2012-11,Chasburg,3.0,1
2012-11,Thor,3.0,1
2012-11,RG,3.0,1
2012-11,UnBra,3.0,1
2012-11,Vine Branch,3.0,1
2012-11,Bravo-Fit,2.75,4
2012-11,ExtremePak,2.5,2
2012-11,BrazaBra,2.0,1
2012-11,BLUECELL,2.0,1
2012-11,Assorted brand,2.0,1
2012-11,Amour,2.0,1
2012-11,i play.,2.0,1
2012-11,Broner,2.0,1
2012-11,Hot Buckles,1.0,1
2012-11,L&#39;eggs,1.0,1
2012-11,Franco American Novelty Company,1.0,1
2012-11,UnCommon Artistry,1.0,1
2012-11,AQY,1.0,1
2012-11,VH Apparel,1.0,1
2012-11,Earrings,1.0,2
2012-11,Bosmere,1.0,1
2012-11,ALLUP,1.0,1
2012-10,Zutano,5.0,1
2012-10,Nickelodeon,5.0,1
2012-10,Marshall,5.0,1
2012-10,UniformTux,5.0,1
2012-10,BWT,5.0,1
2012-10,Trumpette,5.0,1
2012-10,EnsignPeak,5.0,1
2012-10,Kirkland Signature,5.0,1
2012-10,Bravo-Fit,5.0,1
2012-10,Schylling,5.0,1
2012-10,econscious,5.0,1
2012-10,Laurel Burch,5.0,1
2012-10,DG Eyewear,5.0,1
2012-10,Blue Q,5.0,1
2012-10,BellyLady,5.0,2
2012-10,Whimsical Watches,5.0,2
2012-10,Private Label,5.0,2
2012-10,BF Systems,5.0,1
2012-10,iSonic,5.0,1
2012-10,HUE,5.0,1
2012-10,"Victorian Heart Co., Inc.",5.0,1
2012-10,Zcargel,5.0,2
2012-10,FindingKing,5.0,1
2012-10,Accoutrements,5.0,2
2012-10,Disney,5.0,1
2012-10,Newport Blvd,5.0,1
2012-10,Chums,5.0,1
2012-10,World Pride,5.0,1
2012-10,K. Alexander,5.0,1
2012-10,Volcom,5.0,1
2012-10,Meltonian,5.0,1
2012-10,"Charles-Hubert, Paris",5.0,1
2012-10,Foot Petals,5.0,1
2012-10,K. Bell Socks,5.0,1
2012-10,Allen Edmonds,5.0,1
2012-10,No Brand,5.0,2
2012-10,Allegra K,5.0,2
2012-10,Armitron,5.0,1
2012-10,Scarecrow,5.0,1
2012-10,J. Furmani,5.0,1
2012-10,San Diego Hat Company,5.0,1
2012-10,Cool Buckles,5.0,1
2012-10,Roswheel,5.0,1
2012-10,Dr. Martens,5.0,1
2012-10,W. J. Hagerty,5.0,1
2012-10,Beading Station,5.0,1
2012-10,JanSport,5.0,2
2012-10,Ian and Valeri Co.,5.0,1
2012-10,The Orb Factory,5.0,1
2012-10,Anne Klein,5.0,5
2012-10,Thor,5.0,1
2012-10,Seven &#39;til Midnight,5.0,1
2012-10,Titanium Sports,5.0,1
2012-10,SODIAL(TM),5.0,1
2012-10,Flying Fisherman,5.0,1
2012-10,Headsweats,5.0,1
2012-10,PAYLAK,5.0,1
2012-10,VooDoo Tactical,5.0,1
2012-10,Bonamart,5.0,2
2012-10,VH Apparel,5.0,2
2012-10,Mundi,5.0,1
2012-10,Lock Laces,5.0,1
2012-10,Custom Leathercraft,5.0,1
2012-10,Funny Girl Designs,5.0,1
2012-10,Amour,5.0,4
2012-10,AM Landen,5.0,1
2012-10,Chic &amp; Cozy,5.0,1
2012-10,Plaza Astoria,5.0,2
2012-10,Marvel&#39;s Classic Spider-Man,5.0,1
2012-10,Sanuk,5.0,1
2012-10,Army Universe,5.0,1
2012-10,Melissa &amp; Doug,5.0,1
2012-10,Loftus,5.0,1
2012-10,Amazon Curated Collection,5.0,2
2012-10,Four Seasons,5.0,1
2012-10,zstyle,5.0,1
2012-10,Dritz,5.0,1
2012-10,Overland Equipment,5.0,1
2012-10,Authentic stud earrings,5.0,1
2012-10,Parris,5.0,1
2012-10,NECA,5.0,1
2012-10,Mele,5.0,1
2012-10,Isabelt,5.0,1
2012-10,DMM,5.0,1
2012-10,Sara Lee,5.0,1
2012-10,The Sak,5.0,1
2012-10,Rockland,5.0,2
2012-10,Scala,5.0,1
2012-10,SilverBin,5.0,1
2012-10,Elegance Silver,5.0,1
2012-10,Balboa Manufacturing Co./ZAN HEADGEAR,5.0,1
2012-10,Port &amp; Company,5.0,1
2012-10,OGIO,5.0,1
2012-10,Brannock,5.0,1
2012-10,Clothes Effect,5.0,1
2012-10,Ray-Ban,5.0,1
2012-10,Mud Pie,5.0,1
2012-10,Capezio,5.0,1
2012-10,bwm95,5.0,1
2012-10,Sofishie,5.0,1
2012-10,Kuldip,5.0,1
2012-10,CLC Rain Wear,5.0,1
2012-10,Kipling,5.0,1
2012-10,Oakley,5.0,3
2012-10,Duofold,5.0,1
2012-10,Power Rangers Samurai,5.0,2
2012-10,Hanky Panky,5.0,1
2012-10,Jewelry King,5.0,1
2012-10,Block Buster Costumes,5.0,1
2012-10,Maddak Inc.,5.0,1
2012-10,Coool,5.0,1
2012-10,Boutique Cutie,5.0,2
2012-10,Sabrina Silver,5.0,1
2012-10,New Balance,5.0,1
2012-10,Traveler&#39;s Choice,5.0,1
2012-10,JP Leatherworks,5.0,1
2012-10,GUESS,5.0,1
2012-10,Islandoffer,5.0,1
2012-10,Fossil,5.0,1
2012-10,Alex and Ani,5.0,1
2012-10,Not Rated,5.0,1
2012-10,Everest,5.0,2
2012-10,Victorinox,5.0,1
2012-10,Hot Buckles,5.0,2
2012-10,TrendsBlue,5.0,1
2012-10,Rockin Beads (TM),5.0,1
2012-10,Bearpaw,4.83,6
2012-10,Dickies,4.8,5
2012-10,Gold Toe,4.75,4
2012-10,Vera Bradley,4.75,4
2012-10,Geneva,4.75,8
2012-10,Seiko,4.73,11
2012-10,Invicta,4.7,10
2012-10,GGI INTERNATIONAL,4.67,3
2012-10,Eagle Creek,4.67,3
2012-10,JewelrieShop,4.67,3
2012-10,Marshal,4.67,3
2012-10,Olympia,4.67,3
2012-10,SE,4.63,8
2012-10,Sloggers,4.6,5
2012-10,Green Toys,4.56,16
2012-10,Carhartt,4.55,11
2012-10,Citizen,4.5,8
2012-10,Kenneth Cole REACTION,4.5,6
2012-10,Champion,4.5,2
2012-10,Columbia,4.5,2
2012-10,Heat Holders,4.5,2
2012-10,Franco,4.5,2
2012-10,Dansko,4.5,2
2012-10,Bulova,4.5,2
2012-10,Nautica,4.5,4
2012-10,Luxury Divas,4.5,2
2012-10,1928 Jewelry,4.5,4
2012-10,Baggallini,4.5,6
2012-10,CTM,4.5,2
2012-10,Tommy Hilfiger,4.5,4
2012-10,Voguestrap,4.5,4
2012-10,Liberty Bags,4.5,2
2012-10,Rubie&#39;s Costume Co,4.47,19
2012-10,Leg Avenue,4.45,22
2012-10,Paylak,4.33,3
2012-10,High Sierra,4.33,3
2012-10,California Costumes,4.33,3
2012-10,Michael Kors,4.33,6
2012-10,Lewis N. Clark,4.33,6
2012-10,boxed-gifts,4.33,3
2012-10,Unknown,4.33,3
2012-10,Not Mapped,4.27,2861
2012-10,Elegant Moments,4.25,4
2012-10,Dockers,4.25,4
2012-10,Timex,4.25,32
2012-10,Skagen,4.25,4
2012-10,XOXO,4.2,5
2012-10,Casio,4.15,61
2012-10,Samsonite,4.14,7
2012-10,Totes,4.0,3
2012-10,Smiffy&#39;s,4.0,1
2012-10,It&#39;s You Babe,4.0,1
2012-10,Geoffrey Beene,4.0,1
2012-10,Cowboy Shop,4.0,1
2012-10,Franco American Novelty Company,4.0,1
2012-10,Shirley of Hollywood,4.0,2
2012-10,Le Donne Leather,4.0,1
2012-10,DARQUE,4.0,1
2012-10,Kiwi,4.0,1
2012-10,X-Loop,4.0,1
2012-10,Little Adventures,4.0,1
2012-10,Braza,4.0,4
2012-10,Hunnt,4.0,1
2012-10,Johnson S C Inc,4.0,1
2012-10,Wonder Button,4.0,1
2012-10,Orient,4.0,2
2012-10,Tromic,4.0,1
2012-10,FenyStore,4.0,1
2012-10,Fruit of the Loom,4.0,2
2012-10,Armitron Sport,4.0,1
2012-10,Coobie,4.0,3
2012-10,ALL-ETT,4.0,1
2012-10,Travelon,4.0,4
2012-10,VOS,4.0,2
2012-10,Dangerous Threads,4.0,1
2012-10,Levi&#39;s,4.0,2
2012-10,Nike Golf,4.0,1
2012-10,Rothco,4.0,7
2012-10,Bling Jewelry,4.0,2
2012-10,Canyon Rose,4.0,1
2012-10,Peacock Jewelry,4.0,1
2012-10,Perry Suspenders,4.0,1
2012-10,Dabung,4.0,1
2012-10,ISOTONER,4.0,1
2012-10,Costume Culture,4.0,1
2012-10,Shop123go-Sporty/Travel,4.0,2
2012-10,The Noble Collection,4.0,1
2012-10,Stompeez,4.0,1
2012-10,outlet,4.0,1
2012-10,Foot Traffic,3.8,5
2012-10,MG,3.8,5
2012-10,elope,3.78,9
2012-10,MBOX,3.75,4
2012-10,Angelina,3.67,3
2012-10,FootGalaxy,3.67,3
2012-10,Forum Novelties,3.5,4
2012-10,Superfeet,3.5,2
2012-10,EVS Sports,3.5,2
2012-10,DM Merchandising,3.5,4
2012-10,L&#39;eggs,3.33,3
2012-10,H2W,3.29,7
2012-10,Rhode Island Novelty,3.25,4
2012-10,Disguise Costumes,3.22,9
2012-10,Dreamgirl,3.0,6
2012-10,Enchantmints,3.0,1
2012-10,Style,3.0,1
2012-10,Global Vision Eyewear,3.0,1
2012-10,Magic,3.0,2
2012-10,Generic,3.0,2
2012-10,Diplomat,3.0,3
2012-10,Moto-Xpress,3.0,2
2012-10,Umo Lorenzo,3.0,1
2012-10,Nike,3.0,3
2012-10,Minor Details,3.0,1
2012-10,eVogues Apparel,3.0,1
2012-10,Hanes,3.0,2
2012-10,Lil Princess,3.0,1
2012-10,RG,2.0,1
2012-10,OTC,2.0,1
2012-10,Stuhrling Original,2.0,2
2012-10,We Love Colors,2.0,1
2012-10,eParty Unlimited / Can You Imagine,2.0,1
2012-10,UnCommon Artistry,2.0,1
2012-10,Tech Swiss,2.0,1
2012-10,Bioworld,2.0,1
2012-10,Croakies,2.0,1
2012-10,Bundle Monster,1.5,2
2012-10,JobSite,1.0,1
2012-10,Beverly Hills Country Club,1.0,1
2012-10,Dysfunctional Doll,1.0,1
2012-10,Port Authority,1.0,1
2012-10,ShoppeWatch,1.0,1
2012-09,Fiebing Company Inc,5.0,1
2012-09,Online-Welcome,5.0,1
2012-09,Diplomat,5.0,1
2012-09,Funny Girl Designs,5.0,1
2012-09,Solutions That Stick,5.0,2
2012-09,Maxpedition,5.0,2
2012-09,Dritz,5.0,1
2012-09,Umbra,5.0,1
2012-09,Four Seasons,5.0,1
2012-09,Queen Accessories,5.0,1
2012-09,VooDoo Tactical,5.0,1
2012-09,Nancy&#39;s,5.0,1
2012-09,ShedRain,5.0,1
2012-09,Fossil,5.0,1
2012-09,Manhattan Portage,5.0,1
2012-09,Hanky Panky,5.0,1
2012-09,Kipling,5.0,1
2012-09,SEXY SPARKLES,5.0,1
2012-09,World Pride,5.0,1
2012-09,niceEshop,5.0,1
2012-09,Bulova,5.0,4
2012-09,Mud Pie,5.0,2
2012-09,Jewelry King,5.0,2
2012-09,Maui Jim,5.0,1
2012-09,Ledmark,5.0,1
2012-09,Beading Station,5.0,2
2012-09,MG,5.0,3
2012-09,Victorinox,5.0,1
2012-09,Liberty Bags,5.0,1
2012-09,Beadaholique,5.0,1
2012-09,Zad Jewelry,5.0,1
2012-09,Apex Healthcare Products,5.0,1
2012-09,SODIAL,5.0,1
2012-09,Kenneth Cole REACTION,5.0,1
2012-09,DMM,5.0,1
2012-09,The Sak,5.0,2
2012-09,Godinger,5.0,1
2012-09,Mundi,5.0,1
2012-09,Dockers,5.0,1
2012-09,meilifang,5.0,1
2012-09,Kenneth Cole New York,5.0,1
2012-09,World Traveler,5.0,3
2012-09,Pulsar,5.0,1
2012-09,Headsweats,5.0,1
2012-09,Elope,5.0,1
2012-09,Alex and Ani,5.0,1
2012-09,Nippies by Bristols Six,5.0,1
2012-09,Speedo,5.0,2
2012-09,FootGalaxy,5.0,1
2012-09,cool2day,5.0,1
2012-09,Bearpaw,5.0,1
2012-09,Okkatots,5.0,1
2012-09,Marvel&#39;s Classic Spider-Man,5.0,1
2012-09,Cocoons,5.0,1
2012-09,InterDesign,5.0,1
2012-09,Body Candy,5.0,1
2012-09,Voguestrap,5.0,1
2012-09,Shop123go-Sporty/Travel,5.0,1
2012-09,CleverEve,5.0,1
2012-09,Julbo,5.0,1
2012-09,Urban Boundaries Eyewear,5.0,1
2012-09,1928 Jewelry,5.0,2
2012-09,Darice,5.0,1
2012-09,Euro Tool,5.0,1
2012-09,ASICS,5.0,1
2012-09,Dial,5.0,1
2012-09,Fiebing,5.0,2
2012-09,Sneaker Balls,5.0,1
2012-09,Olympia,5.0,1
2012-09,Star Wars,5.0,1
2012-09,Thule,5.0,1
2012-09,Shoegoo,5.0,1
2012-09,H2W,5.0,1
2012-09,Wildkin,5.0,2
2012-09,Finished Chains by Joyful Creations,5.0,1
2012-09,ATHALON,5.0,1
2012-09,Amour,5.0,1
2012-09,Sunshine Joy,5.0,1
2012-09,Newport Blvd,5.0,3
2012-09,Green Toys,5.0,5
2012-09,Tapp Collections,5.0,1
2012-09,Portal 2,5.0,1
2012-09,Geneva,5.0,1
2012-09,San Diego Hat Company,5.0,1
2012-09,Tommy Bahama,5.0,1
2012-09,DM Merchandising,5.0,1
2012-09,Elegant Moments,5.0,1
2012-09,Luxury Divas,5.0,2
2012-09,ALL-ETT,5.0,1
2012-09,NEFF,5.0,1
2012-09,Kidoozie,5.0,1
2012-09,Croakies,5.0,3
2012-09,Army Universe,5.0,2
2012-09,Superfeet,5.0,2
2012-09,uxcell,5.0,1
2012-09,TYR,5.0,1
2012-09,XOXO,5.0,1
2012-09,Columbia,5.0,1
2012-09,Totes,5.0,2
2012-09,Carhartt,4.86,7
2012-09,SE,4.8,5
2012-09,boxed-gifts,4.75,4
2012-09,Citizen,4.75,4
2012-09,Allegra K,4.75,4
2012-09,Leg Avenue,4.67,9
2012-09,Gold Toe,4.67,3
2012-09,AmeriBag,4.67,3
2012-09,Foot Petals,4.67,3
2012-09,Foot Traffic,4.67,3
2012-09,Dreamgirl,4.67,3
2012-09,Casio,4.57,23
2012-09,BodyZone Apparel,4.5,2
2012-09,Pacsafe,4.5,4
2012-09,High Sierra,4.5,2
2012-09,X-Loop,4.5,2
2012-09,Dickies,4.5,2
2012-09,Oakley,4.5,2
2012-09,Dickies Occupational Workwear,4.5,2
2012-09,Anne Klein,4.5,2
2012-09,Lewis N. Clark,4.5,2
2012-09,Port &amp; Company,4.5,2
2012-09,Rothco,4.44,9
2012-09,Seiko,4.33,6
2012-09,Disguise Costumes,4.33,3
2012-09,Paylak,4.33,3
2012-09,elope,4.25,4
2012-09,Not Mapped,4.23,1822
2012-09,Custom Leathercraft,4.0,1
2012-09,N.Y.C.,4.0,1
2012-09,Floto,4.0,1
2012-09,FootMatters,4.0,1
2012-09,Master Lock,4.0,2
2012-09,Vernier,4.0,1
2012-09,Ray-Ban,4.0,3
2012-09,Private Label,4.0,1
2012-09,Vera Bradley,4.0,1
2012-09,Kuldip,4.0,1
2012-09,FindingKing,4.0,1
2012-09,Eagle Creek,4.0,1
2012-09,Braza,4.0,4
2012-09,Buxton,4.0,1
2012-09,beautyshow,4.0,1
2012-09,Chef Works,4.0,1
2012-09,JobSite,4.0,1
2012-09,Samsonite,4.0,1
2012-09,Zenana Outfitters,4.0,1
2012-09,Apparel Force,4.0,1
2012-09,Armitron Sport,4.0,3
2012-09,BNF,4.0,1
2012-09,MyGift,4.0,1
2012-09,Unknown,4.0,4
2012-09,California Costumes,4.0,2
2012-09,Red Balloon,4.0,1
2012-09,Smiffy&#39;s,4.0,2
2012-09,Invicta,3.86,7
2012-09,JanSport,3.83,6
2012-09,Rubie&#39;s Costume Co,3.83,6
2012-09,Rhode Island Novelty,3.75,4
2012-09,Travelon,3.67,3
2012-09,Forum Novelties,3.67,3
2012-09,Timex,3.54,13
2012-09,Traveler&#39;s Choice,3.5,2
2012-09,Marshal,3.5,4
2012-09,Sock It To Me,3.33,3
2012-09,Axis,3.0,1
2012-09,Hunnt,3.0,2
2012-09,Minnetonka,3.0,1
2012-09,Dabung,3.0,1
2012-09,JapanBargain,3.0,1
2012-09,Roma Leathers,3.0,2
2012-09,Port Authority,3.0,1
2012-09,Luvable Friends,3.0,2
2012-09,J.L. Childress,3.0,1
2012-09,Generic,2.67,3
2012-09,Shop123go-Neck Wallet,2.5,2
2012-09,SilverBin,2.5,2
2012-09,We Love Colors,2.0,1
2012-09,Sofishie,2.0,1
2012-09,Skagen,2.0,1
2012-09,Para-Cord,2.0,1
2012-09,Nike,2.0,1
2012-09,Vidal Sassoon,2.0,1
2012-09,BlockBusterCostumes,2.0,1
2012-09,Dansko,2.0,1
2012-09,Austin House,2.0,1
2012-09,MBOX,2.0,1
2012-09,Sorbothane,2.0,1
2012-09,BeltmastersDirect,1.0,1
2012-09,Rainkist Umbrellas,1.0,1
2012-09,Acorn,1.0,1
2012-09,Timex Watch Bands,1.0,1
2012-09,SoleMates,1.0,1
2012-08,Ozone,5.0,2
2012-08,adidas,5.0,1
2012-08,Accoutrements,5.0,1
2012-08,BF Systems,5.0,1
2012-08,Hunnt,5.0,1
2012-08,elope,5.0,2
2012-08,Luxury Divas,5.0,3
2012-08,Diamond Select,5.0,1
2012-08,US TOY GROUP LLC,5.0,1
2012-08,Totes,5.0,1
2012-08,Travelpro,5.0,1
2012-08,Amazon Curated Collection,5.0,1
2012-08,Etekcity,5.0,1
2012-08,Olympia,5.0,2
2012-08,Vernier,5.0,1
2012-08,Columbia,5.0,2
2012-08,Timex Watch Bands,5.0,1
2012-08,DARQUE,5.0,1
2012-08,Sanuk,5.0,1
2012-08,Tifosi,5.0,1
2012-08,Seven &#39;til Midnight,5.0,1
2012-08,RG,5.0,1
2012-08,Dickies,5.0,4
2012-08,Stuhrling Original,5.0,1
2012-08,Ergodyne,5.0,2
2012-08,Shop123go-Tote Bag,5.0,1
2012-08,PEET,5.0,1
2012-08,PUMA,5.0,1
2012-08,Swatch,5.0,1
2012-08,Scala,5.0,2
2012-08,AES Outdoors,5.0,1
2012-08,Astra Depot,5.0,1
2012-08,Speedo,5.0,1
2012-08,J.L. Childress,5.0,1
2012-08,Darice,5.0,1
2012-08,GUESS,5.0,1
2012-08,EnsignPeak,5.0,1
2012-08,Gold Toe,5.0,3
2012-08,Connoisseurs,5.0,1
2012-08,Umo Lorenzo,5.0,1
2012-08,Mundi,5.0,1
2012-08,Maui Jim,5.0,1
2012-08,Vera Bradley,5.0,3
2012-08,Solutions That Stick,5.0,1
2012-08,Marc by Marc Jacobs,5.0,2
2012-08,AN1225,5.0,1
2012-08,Invisibelt,5.0,1
2012-08,Flying Fisherman,5.0,1
2012-08,Armitron Sport,5.0,2
2012-08,L&#39;eggs,5.0,1
2012-08,New Balance,5.0,1
2012-08,Port Authority,5.0,1
2012-08,Foot Petals,5.0,3
2012-08,Clothes Effect,5.0,2
2012-08,Kipling,5.0,1
2012-08,Hadley Roma,5.0,1
2012-08,Rockland,5.0,1
2012-08,Shoe GOO,5.0,1
2012-08,Private Island,5.0,1
2012-08,beltiscool,5.0,1
2012-08,JP Leatherworks,5.0,1
2012-08,It&#39;s You Babe,5.0,1
2012-08,FASH Limited,5.0,1
2012-08,USA Pool Better Things,5.0,1
2012-08,Cami Secret,5.0,1
2012-08,Dakota,5.0,1
2012-08,RoadPro,5.0,1
2012-08,Dial,5.0,1
2012-08,Anuschka,5.0,1
2012-08,Online-Welcome,5.0,1
2012-08,Skagen,5.0,3
2012-08,Levi&#39;s,5.0,3
2012-08,Private Label,5.0,2
2012-08,CTM,5.0,1
2012-08,Transworld,5.0,1
2012-08,Generic,5.0,1
2012-08,Islandoffer,5.0,1
2012-08,H2W,5.0,2
2012-08,Made in USA Plastics,5.0,1
2012-08,Belly Dancing Skirts,5.0,1
2012-08,humangear,5.0,1
2012-08,Anne Klein,5.0,2
2012-08,Blue Q,5.0,1
2012-08,Franco American Novelty Company,5.0,1
2012-08,taylor,5.0,2
2012-08,Rene Rofe,5.0,2
2012-08,Kiwi,5.0,4
2012-08,Enesco,5.0,1
2012-08,Chef Works,5.0,1
2012-08,Ovalbuy,5.0,4
2012-08,MBOX,5.0,1
2012-08,Citizen,5.0,2
2012-08,Nautica,5.0,1
2012-08,JSP,5.0,1
2012-08,Buxton,5.0,1
2012-08,Forum Novelties,5.0,2
2012-08,Competition,5.0,1
2012-08,Kenneth Cole REACTION,5.0,2
2012-08,Blitz USA,5.0,1
2012-08,Ray-Ban,4.8,5
2012-08,Allegra K,4.75,4
2012-08,Sloggers,4.75,4
2012-08,Everest,4.67,3
2012-08,Elegant Moments,4.67,3
2012-08,JanSport,4.67,6
2012-08,High Sierra,4.67,3
2012-08,Lenox,4.67,3
2012-08,Samsonite,4.67,3
2012-08,Melissa &amp; Doug,4.6,5
2012-08,Lewis N. Clark,4.57,7
